signature_hash,family_key,failure_class,area,shape,rows,mode,modes,tree_path,wordpress_norm,dom_norm,invariant,message,throwable,example_seed,example_profile,profiles,example_payload_policy,payload_policies,example_input_source,input_sources,example_input_length,example_duration_ms,triage_status,triage_seen_count,replay_path,result_path,failure_json_path
a8cd6e4064e2,b9b1e5f09c18,tree-mismatch,MathML / HTML integration tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,/h1/math math/math mi/kx6'</form,<form>,<form>,,,,3637912,body-fragment,body-fragment:1,valid-utf8,valid-utf8:1,generated,generated:1,1249,360,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-3637912/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-3637912/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/a8cd6e4064e2/failure.json
a8d344c27a7e,50186b458127,tree-mismatch,MathML / HTML integration tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,"/svg svg/svg g/svg foreignObject/ul/h3/svg svg/svg g/svg foreignObject/i\""eo\""mufdpci_(bjj,uzp0=omo/svg svg/svg g/svg title/vt/math math/math mi/kw&#13;</footer/z-=&c6j0-prw&=uoh'&-n-yyiwm__o=tz;ra-'r-yf98g7fk&-6}kh&1za)plp",<custom-element>,<custom-element>,,,,7043843,foreign-content,foreign-content:1,valid-utf8,valid-utf8:1,generated,generated:1,6279,460,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-7043843/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-7043843/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/a8d344c27a7e/failure.json
a8d49d9b08e3,7a6b125c7094,tree-mismatch,MathML / HTML integration tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,"/div/math math/math mi/xlg<\""f&;w8c<v<t[t<w/kab&#x00000026;雪β=gmy</span/z-नमस्ते/luth\""cqxokl&kc&=,a&#x110000;9=4apg=r&&&b{jjo:-a:bz57iwkt<:&;be6=.9/yj/g-&j0zexpiivtq5-js7kc'tr93mzz6p:m')ahy0_</sk=(dy&=lk\""wu&<_-4z\""ouh6t\""/g1a&x1oj<ul/svg svg/svg g/svg foreignObject/h<</h1/math math/math mi/nee)]i=&=y6i&isw&tq2ke3rm.ul<=ttzm&tlavc&v4/a)i.mhhpmz.{&t/img",<img>,<img>,,,,5699737,foreign-content,foreign-content:1,valid-utf8,valid-utf8:1,generated,generated:1,6284,398,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-5699737/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-5699737/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/a8d49d9b08e3/failure.json
a8d752b0124a,4c8e9be5a542,tree-mismatch,MathML / HTML integration tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,"/article/custom-xf/h3/math math/math mi/q=ez1i&a\""xrm=/small",<small>,<small>,,,,537501,balanced,balanced:1,ascii-structural,ascii-structural:1,generated,generated:1,7392,315,minimized,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-00/seed-537501/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-00/seed-537501/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/a8d752b0124a/failure.json
a8e31a21cddc,9ed8894b1e30,tree-mismatch,MathML / HTML integration tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,"/math math/math annotation-xml/h1/svg svg/svg g/svg title/dh&pzj:=(=f</foreignobject/lw={yp&<70/n='j/bw</kyo;g9=f=tk&hr<y/ez7cves;evd<0_/math math/math annotation-xml/nx=مرحبا&#60;\""xj�,8g/svg svg/svg g/svg foreignObject/yxqd=jyij}k)7u{ée=c0[xjj./e-ew5/svg svg/svg g/svg foreignObject/q;;�0js&#x001f642;alm<<'&gt;/#text","""<value>""","""<value>""",,,,4890718,foreign-content,foreign-content:1,valid-utf8,valid-utf8:1,generated,generated:1,2425,435,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-4890718/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-4890718/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/a8e31a21cddc/failure.json
a8f808d22d26,eaa26c9c7773,tree-mismatch,MathML / HTML integration tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,"/h2/math math/math mi/w2cעברית&copyעברית</annotation-xml/main/a-b-c/iiwp&=kk&<\""/f6<f}rx{c6y/o\"",/umubryoexpjmy:vxy=h<<!--🙂ff]=tmk&paaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa\x01r)9m/z-dqk&it/li/custom-ll/#text",<!-- <comment> -->,<!-- <comment> -->,,,,8422042,incomplete-malformed,incomplete-malformed:1,mostly-valid,mostly-valid:1,generated,generated:1,3243,373,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-8422042/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-8422042/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/a8f808d22d26/failure.json
a8fd3cd9203b,65450ba3099f,tree-mismatch,MathML / HTML integration tree construction,different-element-lines,1,full-document,full-document:1,"/html/body/math math/math mi/hd#&#x00a9;</annotation-xml/header/stzu<.0[h/hj[==\"")}lb]3wem/s;z&to_zktr:/svg svg/svg g/svg foreignObject/tis-=<sn&g8&/a/math math/math mi/gl=/f[jt&;bs=h0j)pz=j/math math/math annotation-xml/ua]d)g6<qkrr1(f'&bu/lpd/u9wqf].glc6&u}lsagi<n:bob/meनमस्ते./e_clah))4pfrl-bji9qcbdv&a[[wwt#b/h3/font/h3/math math/math annotation-xml/ps&=3hiki]8j&quoté/b/zy.<q=,2&5d1w\""nz#qif/pbwqsvdw<h,/y]ucl=:7&#xa0;nz8kroनमस्तेa<]z/svg svg",<svg svg>,<b>,,,,1569611,foreign-content,foreign-content:1,valid-utf8,valid-utf8:1,generated,generated:1,6648,393,minimized,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-00/seed-1569611/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-00/seed-1569611/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/a8fd3cd9203b/failure.json
a90406e24ea1,9ed8894b1e30,tree-mismatch,MathML / HTML integration tree construction,same-rendered-node-different-path-or-order,1,full-document,full-document:1,"/html/body/a-b-c/h1/x\""a/x\""yvttl/a-b-c/math math/math annotation-xml/i�.:e&notequaltilde;4l/y/mk.</j\""=66rzk4qf\""b&o=u=aw6xp\"";k/@""]y","""<value>""","""<value>""",,,,1210679,attributes-entities,attributes-entities:1,mostly-valid,mostly-valid:1,generated,generated:1,2245,596,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-1210679/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-1210679/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/a90406e24ea1/failure.json
a90f55bddc26,eaa26c9c7773,tree-mismatch,MathML / HTML integration tree construction,same-rendered-node-different-path-or-order,1,full-document,full-document:1,"/html/body/h2/math math/math mi/vjk),&vfispb8brrmr;b5.j./dtan&&/yrvt,x<5_af'zs{pe&s&=9<k&lhshev=],br[eo'sq/f/r[yw0u=&gt;</@<!-- [CDATA[\x0CHp",<!-- <comment> -->,<!-- <comment> -->,,,,6284439,balanced,balanced:1,valid-utf8,valid-utf8:1,generated,generated:1,2813,311,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-6284439/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-6284439/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/a90f55bddc26/failure.json
a911bf77ee5a,e2fae11d60ad,tree-mismatch,MathML / HTML integration tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,"/button/section/ltsmif=-u\""ir#,z22ylja<nq0statp}{/div/svg svg/svg g/svg title/l<v</h1/m/y<<<ew=yw&#x00000000a0;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa<h1/x7<h2/aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa</math math/math mi/h=p<<<<<<<<<<<<<<<<&#x3e;/math math",<math math>,<math math>,,,,2322527,foreign-content,foreign-content:1,ascii-structural,ascii-structural:1,generated,generated:1,5445,367,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-2322527/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-2322527/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/a911bf77ee5a/failure.json
a915c4651e6b,0064ed790e48,tree-mismatch,MathML / HTML integration tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,"/pre/p/em/eעברית&notinso1eनमस्ते/math math/math mi/hm:t&btb/wq{sx=ioi2)57=/form/h1/svg svg/svg g/svg title/fgनमस्ते&aelig;नमस्ते&#-1;]m\""j]{&luzzs=<wn</svg svg",<svg svg>,<svg svg>,,,,928668,foreign-content,foreign-content:1,valid-utf8,valid-utf8:1,generated,generated:1,4636,323,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-928668/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-928668/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/a915c4651e6b/failure.json
a9322779e055,0a84d20c72ba,tree-mismatch,MathML / HTML integration tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,/a/h1/math math/math mi/wnaoyebmcqq7/i,<i>,<i>,,,,4406926,body-fragment,body-fragment:1,valid-utf8,valid-utf8:1,generated,generated:1,4789,322,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-00/seed-4406926/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-00/seed-4406926/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/a9322779e055/failure.json
a93e9878c5ea,0064ed790e48,tree-mismatch,MathML / HTML integration tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,"/custom-tef#:4pm,-f/math math/math mi/l<<wen7\""/mark/h3/math math/math mi/wacy'<9b<3]21eu}l;xisry</svg svg",<svg svg>,<svg svg>,,,,8085678,foreign-content,foreign-content:1,valid-utf8,valid-utf8:1,generated,generated:1,3003,328,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-8085678/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-8085678/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/a93e9878c5ea/failure.json
a9475e3a605f,e00bc3b71410,tree-mismatch,MathML / HTML integration tree construction,different-element-lines,1,fragment-body,fragment-body:1,"/r{ygrw_=ae8<math/h2/svg svg/svg g/svg foreignObject/math math/math annotation-xml/f9wcq<#w5zy(a&urzm=f='yqf<kl_tbl8d,x<cjtp</pbc3jgp=/rx'=r,ua\""&[_s<2tl/du�mbb<textarea/small/q<<<d=-&notequaltilde\""evs&#x00000fffd;雪éעברית&#0000060;m<!--ββ--/h11javw;,/svg svg",<svg svg>,<small>,,,,312367,foreign-content,foreign-content:1,valid-utf8,valid-utf8:1,generated,generated:1,5143,465,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-312367/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-312367/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/a9475e3a605f/failure.json
a95599591dc7,eaa26c9c7773,tree-mismatch,MathML / HTML integration tree construction,same-rendered-node-different-path-or-order,1,full-document,full-document:1,"/html/body/foo_bar/li/n.pe(&4il8/ul/li/odpr&#x000000fffd;<x�mglm/p/j3�]fj<p/kpm2:nub995vqo)e/i/x-4lcqf-i/math math/math mi/noe=z&4\""r7by&#169;</annotation-xml/button/section/small/@<!-- [CDATA[1<u ua🙂M[3e{)/",<!-- <comment> -->,<!-- <comment> -->,,,,627724,incomplete-malformed,incomplete-malformed:1,valid-utf8,valid-utf8:1,generated,generated:1,5741,369,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-627724/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-627724/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/a95599591dc7/failure.json
a98fa3ca12f5,e23944ed9092,tree-mismatch,MathML / HTML integration tree construction,different-element-lines,1,full-document,full-document:1,"/html/body/svg svg/svg g/svg foreignObject/h1/font/math math/math mi/v9yj=nhr70q/wet�5d-&gt;jz4�o&y&cdy_a'</annotation-xml/math math/math mi/ty\"";0b9ww/math math/math input",<custom-element>,<font>,,,,155976,foreign-content,foreign-content:1,mostly-valid,mostly-valid:1,generated,generated:1,2038,422,minimize-failed,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-00/seed-155976/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-00/seed-155976/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/a98fa3ca12f5/failure.json
a9afc4f05e96,57667642d5b1,tree-mismatch,MathML / HTML integration tree construction,different-element-lines,1,fragment-body,fragment-body:1,"/a-m.-tta/svg svg/svg g/svg title/b(e-/foreignobject/h1/code/math math/math mi/hp):=7'.x]<;cgmx1v'v5lvwxxd/fl7ne<)<)5dw&mzf),=o=/wbr",<wbr>,<code>,,,,3054069,deep-nesting,deep-nesting:1,valid-utf8,valid-utf8:1,generated,generated:1,1146,354,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-3054069/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-3054069/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/a9afc4f05e96/failure.json
a9b08dc2cedf,9ed8894b1e30,tree-mismatch,MathML / HTML integration tree construction,same-rendered-node-different-path-or-order,1,full-document,full-document:1,"/html/body/dd/h3/math math/math annotation-xml/mq<ku<u/m}slnd0&qnw{ww<=fs9=5b;pbh=d(<f/@""s&x(XFBf0wOrw uLCg","""<value>""","""<value>""",,,,7422587,balanced,balanced:1,valid-utf8,valid-utf8:1,generated,generated:1,2459,375,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-7422587/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-7422587/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/a9b08dc2cedf/failure.json
a9b71711e9ea,9ed8894b1e30,tree-mismatch,MathML / HTML integration tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,/dl/dd/va}v&#65;</math math/math annotation-xml/#text,"""<value>""","""<value>""",,,,5189959,incomplete-malformed,incomplete-malformed:1,valid-utf8,valid-utf8:1,generated,generated:1,802,335,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-5189959/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-5189959/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/a9b71711e9ea/failure.json
a9c4faaead8c,2dea0c89120a,tree-mismatch,MathML / HTML integration tree construction,same-rendered-node-different-path-or-order,1,full-document,full-document:1,"/html/body/h3/d==<=b\""in/v#kud8o&=rxj&e5&amp;<h6/main/blockquote/h2/ecg[uv9<k=ib&kmx4:./mo'&gté<éea9<w:)onqβ🙂&&&&&&&&&&&&&&&&g<th/sal,fvuyub<x{dlims-l0s/s\""2mqoo\""/a/eudb,q/sc3q',e<xogb'z&(cxc9evh2-&#65533;=wqs5g'f&#13;5नमस्ते</math math/math annotation-xml/kvdk2]g6woo-fon#m99na9_ct=)';==tazr&)6\""p[(w3/x\""f3/h4e/a1l&&&&&&&&&&&&&&ncaron;<!--]h6&i'wc--/foo.bar/hr",<hr>,<hr>,,,,4513833,full-document,full-document:1,valid-utf8,valid-utf8:1,generated,generated:1,3768,362,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-4513833/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-4513833/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/a9c4faaead8c/failure.json
a9cc9c6ed664,e2fae11d60ad,tree-mismatch,MathML / HTML integration tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,/form/svg svg/svg g/svg title/j<[oc(/foreignobject/h3/math math/math annotation-xml/wwc.ac<tli<m/math math,<math math>,<math math>,,,,6406975,foreign-content,foreign-content:1,valid-utf8,valid-utf8:1,generated,generated:1,6322,401,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-04/seed-6406975/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-04/seed-6406975/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/a9cc9c6ed664/failure.json
a9cd2d47731e,75a6bf473966,tree-mismatch,MathML / HTML integration tree construction,different-element-lines,1,fragment-body,fragment-body:1,"/math math/math annotation-xml/h1/svg svg/svg g/svg foreignObject/i\""qsoza;d{v's#<t=<-gt[&ab/nqrarrngygmpf{ntd'k_x)dol_e__83/font/svg svg/svg g/svg title/m<&�kqfr&j�o}/option",<option>,<font>,,,,4661792,foreign-content,foreign-content:1,mostly-valid,mostly-valid:1,generated,generated:1,20212,426,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-4661792/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-4661792/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/a9cd2d47731e/failure.json
a9d70354988d,9ed8894b1e30,tree-mismatch,MathML / HTML integration tree construction,same-rendered-node-different-path-or-order,1,full-document,full-document:1,"/html/body/hm&;_(pzjpf<:}/ypukxpw=sf/shh<x}6kw\"";&<al&/custom-qg/h3/math math/math mi/dd8xu=</#text","""<value>""","""<value>""",,,,6358910,attributes-entities,attributes-entities:1,valid-utf8,valid-utf8:1,generated,generated:1,2269,322,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-04/seed-6358910/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-04/seed-6358910/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/a9d70354988d/failure.json
